"created_at","screen_name","text"
2019-12-09 23:10:00,"JoeBiden","36,878 — that’s how many Americans have died from gun violence so far this year. We cannot go on like this any longer. We must take action to end our gun violence epidemic."
2019-12-09 22:02:10,"JoeBiden","Our team in Iowa is working hard every day to elect @JoeBiden — and they need your help! Chip in what you can to help our team purchase what they need to keep getting out there and talking to voters <U+27A1><U+FE0F>https://t.co/D0iV3OmAgM https://t.co/DqBduAEqhk"
2019-12-09 21:35:00,"JoeBiden","Donald Trump is erratic, unstable, and dangerously incompetent. Every day that he directs our national security is a dangerous day for the United States. https://t.co/aGUxe4ItmQ"
2019-12-09 19:30:00,"JoeBiden","We can make Donald Trump a one-term president and take back this country — but we cannot do it without your help. Join our team today and let’s get to work: https://t.co/gnaFCAUzju"
2019-12-09 17:45:00,"JoeBiden","No matter where you start in life, there should be no limit to what you can achieve. We’ve got to rebuild the middle class and this time, make sure everyone comes along."
2019-12-09 15:30:00,"JoeBiden","Educators deserve a partner in the White House. As president, I will support our educators by giving them the pay and dignity they deserve. Learn more about my plan for educators, students, and our future: https://t.co/wtu6V25OlO"
2019-12-09 01:17:00,"JoeBiden","Prescription drug companies are profiteering off the pocketbooks of sick individuals — it’s wrong. As president, I will stand up to the abuse of power by drug corporations and put an end to runaway drug prices. Read my full plan here: https://t.co/ysfLJKi5xY"
2019-12-09 00:28:00,"JoeBiden","It is our moral responsibility to end gender-based violence. And as president, I will lead the global effort to end sexual violence. #16Days https://t.co/wmN7bSjjwG"
2019-12-08 23:47:00,"JoeBiden","We cannot go on denying the devastating effects of climate change — we must choose science over fiction. As president, I will address this grave threat and lead the world in addressing the climate emergency. 
https://t.co/flNlKd8U2s"
2019-12-08 22:52:33,"JoeBiden","Small businesses are the backbone of our nation’s economy.  That’s why supporting entrepreneurs is so vital to our campaign.

Our latest stop was Food for the Soul in Abbeville where @JoeBiden officially filed to be on the SC primary ballot! https://t.co/SjzupEUqZZ"
2019-12-08 20:46:00,"JoeBiden","It is within our grasp to end our gun violence epidemic. As president, I will hold gun manufacturers accountable, get weapons of war off our streets, and keep guns out of dangerous hands. Read my full plan: https://t.co/997huuohuy"
2019-12-08 20:08:00,"JoeBiden",".@DrBiden and I send our deepest condolences to the family, friends, and colleagues of former Iowa congressman and statesman, Berkley Bedell. Congressman Bedell’s legacy will be remembered as the epitome of public service. Iowa is a better place because he served there."
2019-12-08 15:34:25,"JoeBiden","I’m glad the Senate passed the #FUTUREAct to permanently fund historically black colleges and universities, and other minority-serving institutions. I’ll invest $70 billion in these institutions to improve affordability, build new facilities, and support student success. https://t.co/VaeQaM3HBC"
2019-12-08 00:15:00,"JoeBiden","We cannot stand by and let Donald Trump destroy the character of our nation. We must make him a one-term president."
2019-12-07 23:45:00,"JoeBiden","Today, we remember Pearl Harbor and those we lost — like Seaman Roy Powers and Seaman Jimmy Palides who we honored today in Oelwein, Iowa.

It’s an opportunity to reflect on all our veterans’ sacrifices, and recommit to ensuring they receive the care they have earned. https://t.co/hmeijbsWaF"
2019-12-07 21:26:00,"JoeBiden","Marge turns 100 soon, so I asked her about her secret to longevity. https://t.co/j8gDx03e5h"
2019-12-07 19:50:00,"JoeBiden","We have a Secretary of Education who doesn't value our public schools, an EPA Administrator who doesn’t believe that climate change is an existential threat, and an Attorney General who puts the selfish interests of the President ahead of the American people. We deserve better."
2019-12-07 19:29:00,"JoeBiden","It's the final day of the #NoMalarkey barnstorm, but the enthusiasm we’ve seen could make a big difference in the next few weeks before the Iowa Caucus.

We need your help to keep this momentum going—contribute today to keep fueling our efforts: https://t.co/vfSa1HEBNE https://t.co/6HJra0VG0X"
2019-12-07 16:18:00,"JoeBiden","House Democrats have passed legislation to: 

- Enact universal background checks
- Reauthorize VAWA

It’s time for @senatemajldr McConnell to do his job and bring these bills up for a vote. https://t.co/kqjrSBChWo"
2019-12-06 23:59:00,"JoeBiden","Couldn't have said it better myself! I’m honored to have @JohnKerry join me for the #NoMalarkey barnstorm. https://t.co/qMLSGkG91x"
2019-12-06 23:35:08,"JoeBiden","We deserve to know what Donald Trump is hiding. https://t.co/9eW3c5CscI"
2019-12-06 23:07:19,"JoeBiden","Today, House Democrats led the way by passing a bill to restore the Voting Rights Act. All but one Republican voted against it. Shameful. Strengthening our democracy should not be a partisan issue. #HR4 #RestoreTheVote"
2019-12-06 23:07:18,"JoeBiden","The Voting Rights Act used to be one of our best tools to fight state laws designed to suppress the vote — particularly the votes of people of color. Then it was gutted by the Supreme Court, and Congressional Republicans have refused a legislative fix."
2019-12-06 22:16:00,"JoeBiden","I’m so proud and so humbled to have @JohnKerry's support. He is an American hero, statesman, visionary, and friend. His endorsement and partnership mean the world to me. https://t.co/RShmQw3F2n"
2019-12-06 20:01:00,"JoeBiden","I'm proud to stand with @SEIU1984 and NH’s state employees as they fight for fair wages — Governor Sununu cannot shortchange workers with a contract that doesn't fairly compensate them. #UnionsForAll #NHPolitics"
2019-12-06 18:55:00,"JoeBiden",".@DrBiden and I send our prayers to those affected by today's tragic shooting at Naval Air Station Pensacola. We're grateful for the brave first responders who rushed to the scene and selflessly risked their lives to save others."
2019-12-06 15:25:00,"JoeBiden","A job is about a lot more than a paycheck. It’s about dignity. It’s about being able to look your kid in the eye and say everything is going to be okay—and mean it. Too many people today can’t do that.

We have to rebuild an inclusive middle class and restore the dignity of work."
2019-12-06 02:26:00,"JoeBiden","This administration is morally bankrupt. https://t.co/uWNGY9bWWP"
2019-12-06 01:28:00,"JoeBiden","We need a president who is respected on the world stage. https://t.co/Hqv6T06Mtv"
2019-12-05 23:20:00,"JoeBiden","Congratulations @AFLCIO on 64 years of empowering workers to bargain for what they deserve. The 40-hour workweek, paid leave, health care protections, a voice in your workplace safety — it’s all because of unions. It’s time we recognize that."
2019-12-05 22:35:00,"JoeBiden","Nuestro presidente debería ser capaz de cumplir con una prueba simple: entender que los puertorriqueños son ciudadanos americanos y que tienen derecho a, y merecen, el mismo apoyo del gobierno de los Estados Unidos que todos los demás ciudadanos. https://t.co/SdGNYLnS07"
2019-12-05 22:30:00,"JoeBiden","Our president should be able to meet a simple test: understanding that Puerto Ricans are American citizens, and that they are entitled to—and deserve—the same support from the United States government as every citizen.

Donald Trump has failed that test. 
https://t.co/SG3yG0evPv"
2019-12-05 21:52:00,"JoeBiden","DREAMers are Americans — and it’s time we make it official. We must keep our promise to them and provide a pathway to citizenship. https://t.co/3yFphHXXpi"
2019-12-05 20:19:25,"JoeBiden","President Trump continues to embarrass us on the world stage. We need a president who is ready on day one to repair our global reputation and restore American leadership abroad.

But I can't get to the White House without your help, chip in today: https://t.co/gA52lvCDoa"
2019-12-05 19:01:00,"JoeBiden","As president, I’ll make sure giant corporations and the super-wealthy pay their fair share in taxes — and then invest that money in growing a stronger, more inclusive middle class. https://t.co/DN8qxaLCXD"
2019-12-05 15:40:00,"JoeBiden","President Trump is destroying American leadership and credibility abroad. As president, I'll rebuild a modern, agile U.S. Department of State—investing in and re-empowering the finest diplomatic corps in the world. https://t.co/90w0xT1012"
2019-12-05 02:45:00,"JoeBiden","My administration will spark the second great railroad revolution to propel our nation's infrastructure into the future and help solve the climate emergency. https://t.co/0LEAtfweyv"
2019-12-05 01:39:00,"JoeBiden","The world is laughing at President Trump. They see him for what he really is: dangerously incompetent and incapable of world leadership.

We cannot give him four more years as commander in chief. https://t.co/IR8K2k54YQ"
2019-12-04 20:20:00,"JoeBiden","Take a look inside the #NoMalarkey bus with my favorite road trip partner, @DrBiden. https://t.co/P6l93iqigR"
2019-12-04 19:04:00,"JoeBiden","We are in a battle for the soul of America. It’s time we come together, remember who we are, and take this country back. https://t.co/HJEtURsyZr"
2019-12-04 17:15:00,"JoeBiden","Nearly 1 in 3 women worldwide are subjected to physical violence, rape or stalking by a partner at some point in their lives. As president, I’ll tackle this epidemic head-on, and work to end violence against women. #16Days https://t.co/UlBIhBkGU2"
2019-12-04 02:40:00,"JoeBiden","The Trump Administration's ""Infrastructure Weeks"" have been a bunch of malarkey. As president, I'll make a transformational investment in our nation's infrastructure and future.

https://t.co/hQHA5bIeZa https://t.co/pPd81hckon"
2019-12-04 01:30:00,"JoeBiden","I applaud Monday's sentences against seven of the men found guilty of killing Honduran environmental leader Berta Caceres. Environmentalists and human rights activists should not have to fear for their lives. #JusticeForBerta https://t.co/6cXU5A80f8"
2019-12-04 00:54:00,"JoeBiden","Every worker deserves fair wages, good benefits, and protections from sexual harassment. I’m proud to stand in solidarity with @hgsuuaw. I urge the university to negotiate in good faith to secure a fair contract with good health care benefits."
2019-12-03 23:30:00,"JoeBiden","I’m running for president to restore the soul of this nation, rebuild a more inclusive middle class, and unite all Americans.

If you’re with me, let me know by chipping in to our campaign today: https://t.co/NrwbCBIhx1"
2019-12-03 22:30:00,"JoeBiden","Kamala Harris is an incredible talent with unlimited potential. Her career has been defined by taking on those who abuse power and seeking equity and justice for all people. Her intellect and insight will continue to be needed by the Democratic Party and the country."
2019-12-03 21:15:00,"JoeBiden","Everyone deserves the peace of mind that comes with quality, affordable health care. My administration will give people the choice between their existing plan and a Medicare-like public option. It’s the most effective way to achieve universal coverage."
2019-12-03 02:07:14,"JoeBiden","@DrBiden @MeghanMcCain Confirmed: true."
2019-12-03 01:58:00,"JoeBiden","In the United States of America, we leave nobody behind — no matter your race, gender, religion, sexual orientation, or disability. We need a president who understands that. https://t.co/2a4Y74lX37"
2019-12-03 00:30:00,"JoeBiden","If we don’t take urgent action to address the climate emergency, our planet may never recover. We must get the climate change denier out of the White House and tackle this crisis head-on. https://t.co/8zcoWXwKIY"
2019-12-02 23:30:00,"JoeBiden","My team and I are going to pick someone to fly out to come meet me on the trail and share a meal, all expenses on us. And yes, we can have ice cream for dessert!

Time is running out to enter — chip in for your chance to win: https://t.co/YQMJE4zBYH https://t.co/oQkCKI0fPf"
2019-12-02 22:30:00,"JoeBiden","We must get these weapons of war out of our communities. #NoMalarkey https://t.co/zuEKa4ENFV"
2019-12-02 21:30:00,"JoeBiden","I’ve always believed we are strongest when we act as one America. If we come together and unite this country, there is nothing that we cannot accomplish.

If you agree, join our team today: https://t.co/gnaFCACYrW"
2019-12-02 21:05:00,"JoeBiden",".@GovernorBullock and I have always agreed on a central tenet of his campaign: every American deserves a fair shot. He has served Montana well and will continue to do so with fairness and strength. Thank you, Governor."
2019-12-02 19:10:00,"JoeBiden","Meet Richard. Find out why he, like millions of Americans, supports protecting and expanding Obamacare. https://t.co/Yp6G1ci0ag"
2019-12-02 18:50:00,"JoeBiden","American leadership has served as the backbone of NATO since its founding 70 years ago — until President Trump. His abdication of America’s traditional leadership role could not come at a more critical moment for the alliance. https://t.co/xDIRFzjyBe"
2019-12-02 02:31:00,"JoeBiden","64 years ago today, Rosa Parks' courageous act forever changed our country and the course of history. We must continue to follow her brave example and speak out against injustice, wherever it is found."
2019-12-02 00:55:00,"JoeBiden","We’re officially on the road for our eight-day #NoMalarkey Tour across Iowa! https://t.co/cGSblBnHoZ"
2019-12-02 00:26:00,"JoeBiden","Congressman and former Admiral @JoeSestak has served his country bravely for decades. He ran his campaign with the same standards of strength and respect he has held his entire life. Thank you for your service."
2019-12-01 21:45:00,"JoeBiden","Every voter counts. We need a president who is ready to listen to every voice. https://t.co/PAXhdgwCkm"
2019-12-01 19:48:00,"JoeBiden","Over the last 30 years, the fight against #HIV has taught us to be big-hearted; to follow the science; to treat everyone with dignity and respect, and to protect the human rights of all who walk this planet. #WorldAIDSDay https://t.co/wOrUA8esbS"
2019-12-01 00:20:00,"JoeBiden","Eight years of Donald Trump will fundamentally alter the character of our nation. We cannot let that happen.

We must make him a one-term president."
2019-11-30 23:45:00,"JoeBiden","It's clear who President Trump works for. His administration prioritized giant tax cuts for the super-wealthy and corporations — meanwhile, they've attacked food assistance every chance they've gotten. It’s heartless.

No one should go hungry in America. https://t.co/u1hFBMAufw"
2019-11-30 23:18:45,"JoeBiden","All aboard! We're officially kicking off the #NoMalarkey barnstorm across Iowa. Get the latest updates from #TeamJoe by texting 'WIN' to 30330."
2019-11-30 23:18:41,"JoeBiden","TODAY’S THE DAY! <U+0001F68D>@JoeBiden is hitting the road in Iowa for an eight-day barnstorm. 

It’s not too late to RSVP! We hope to see every member of #TeamJoe there. Find a stop in your community <U+2B07><U+FE0F> https://t.co/SWEL1ai2z5"
2019-11-30 21:00:00,"JoeBiden","Fired up and ready to go for the #NoMalarkey barnstorm! https://t.co/4lpU7waqzh"
2019-11-30 20:52:00,"JoeBiden","Jill and I would like to extend our greetings to those celebrating the Hmong New Year. Wishing you joyous, colorful celebrations throughout the country filled with music, quality time with family, and all blessings for new beginnings — Nyob Zoo Xyoo Tshiab!"
2019-11-30 19:32:24,"JoeBiden","26 years ago, I fought to get the Brady Handgun Violence Prevention Act passed — and established the background check system that has kept guns out of the hands of so many dangerous individuals.

I’ve taken on the @NRA and beaten them — twice. As president, I’ll do it again."
2019-11-30 18:15:00,"JoeBiden","Today, and every day, I encourage you to shop locally and support the folks in your community working hard every day. #SmallBusinessSaturday https://t.co/aAvftiI1W7"
2019-11-30 17:10:00,"JoeBiden","I’m incredibly thankful for the supportive members of #TeamJoe across the country working hard every day for our campaign.

I’d love to know what you’re thankful for. Share your story here: https://t.co/tK3C6NPVSj"
2019-11-29 23:30:00,"JoeBiden","Every single community should have access to clean, safe drinking water. Period.

As president, I will stand up to the abuse of power by polluters who disproportionately harm communities of color and low-income communities. https://t.co/4zGTt7wkFS"
2019-11-29 22:01:00,"JoeBiden","It's time we start rewarding work, not just wealth. As president, I'll reverse Trump's tax cuts for the super-wealthy and build a stronger, more inclusive middle class."
2019-11-29 20:09:00,"JoeBiden","Tomorrow, we’re kicking off our eight-day, 18 county “No Malarkey” barnstorm across Iowa! I’d love to see you there. Head to https://t.co/qm53SbH51r to find an event in your community. https://t.co/YngzAn9vKZ"
2019-11-29 19:01:00,"JoeBiden","Not a joke, folks. To celebrate Black Friday we’re giving you an extra 10% off our #TeamJoe gear! Head to https://t.co/4ZoEsZoFlS and use the code ‘BlackFridayDeal’ to receive your discount. https://t.co/425cWaxCpz"
2019-11-29 17:50:00,"JoeBiden","I believe in redemption. As president, I’ll ensure that those who were formerly incarcerated have the opportunity to fully reintegrate into society, earn a good living, and participate in our democracy as our fellow citizens.

Read my full plan here: https://t.co/fsdoT4QPAb https://t.co/OK3OJtxf0Q"
2019-11-29 17:00:00,"JoeBiden","Jill and I greatly admire the work of @NobelPrize laureate @DenisMukwege and @PanziHospital for raising awareness and caring for survivors of sexual violence in eastern Congo. We must end impunity for perpetrators. #16Days"
2019-11-29 15:37:30,"JoeBiden","Thank you @JeanneShaheen for leading the fight to ensure that women veterans have the resources they need to be safe from violence. One of my top priorities as president will be to renew and expand VAWA — including passing this bill. https://t.co/51LdnkcUn6"
2019-11-28 17:10:00,"JoeBiden","We have so much to be thankful for — today and every day. Happy Thanksgiving to those serving overseas who can’t be home with family, and to Americans in every corner of the country. We hope your day is filled with family and friends, laughter, and gratitude. https://t.co/Sp0NGh1aaC"
2019-11-28 01:15:00,"JoeBiden","I’ve dedicated my life to public service. We need a president who is ready on day one. https://t.co/I1iomqIsJh"
2019-11-27 23:01:00,"JoeBiden","The effects of climate change are devastating, and we must take action.

My bold plan will ensure the U.S leads the world to address the climate emergency. 
https://t.co/DzVEPLibYT"
2019-11-27 19:52:00,"JoeBiden","Many of those seeking asylum on our southern border are fleeing horrific forms of gender-based violence. As president, I will restore asylum status for domestic violence survivors &amp; spearhead an initiative to end violence against women and girls in Central America. #16Days"
2019-11-27 18:35:00,"JoeBiden","Obamacare provided protections to over 100 million Americans with pre-existing conditions. It was a huge step forward, but we can’t stop there. I’ll protect and build on Obamacare to ensure every American has the peace of mind that comes with quality, affordable health care."
2019-11-27 16:40:00,"JoeBiden","We cannot let President Trump define who we are as a nation. America is hopeful and inclusive — we give hate no safe harbor and leave no one behind. We are everything that Donald Trump is not. https://t.co/98nSHN3hSJ"
2019-11-27 02:35:00,"JoeBiden","We’ve got to build a stronger, more inclusive middle class. That starts by strengthening public and private sector unions — because all workers should be empowered to bargain for what they deserve. 
 
Read my full plan: https://t.co/nDK9O2XWWY"
2019-11-27 01:22:00,"JoeBiden","It’s not enough to wish the world was better — we have to make it so. That belief has guided my life as it has Rev. Dr. Frantz Whitfield's. He’s a pillar of Iowa's faith community, and I’m grateful to have his support. https://t.co/LulKAlCc3x"
2019-11-26 23:34:00,"JoeBiden","Prescription drug corporations are profiteering off of the pocketbooks of sick individuals — it’s wrong.
 
It’s time to stand up to this abuse of power – and I’m ready to take on the battle as president. Read my plan: https://t.co/ysfLJKi5xY"
2019-11-26 22:20:43,"JoeBiden","I'd love to, but it's right before the New Hampshire primary — I'll be busy talking to voters about how I'm going to beat Donald Trump. Come join me!

You can sign up to join our team here: https://t.co/gnaFCACYrW https://t.co/CJCjjl826m"
2019-11-26 21:05:31,"JoeBiden","It’s going to take all hands on deck to reach our end of month goal — I’d really appreciate your help. Chip in what you can: https://t.co/G9Sk0juyUt https://t.co/PkTh2Izypn"
2019-11-26 20:21:00,"JoeBiden","America’s farmers deserve better. https://t.co/r9TEIuX2kE"
2019-11-26 18:29:31,"JoeBiden","The next president will face the enormous challenge of picking up the pieces of America's broken foreign policy under President Trump.
 
There’s no time for on-the-job training. We need a leader who is ready on day one. https://t.co/Ty6bEoNl96"
2019-11-26 02:50:00,"JoeBiden","South Carolina’s Social Security number requirement is an unnecessary burden that discourages folks from participating in our political process. It's wrong and should be reversed. 
 
We should be making voting easier — not harder. https://t.co/VFXIRVnZON"
2019-11-26 02:01:00,"JoeBiden","I'm incredibly honored to have the endorsement of Tom and Christie Vilsack. I know with their support, we can win the Iowa caucus, earn the nomination, and beat Donald Trump next November. https://t.co/dZqI2XrqUS"
2019-11-26 01:10:00,"JoeBiden","The American people are still waiting to see your tax returns, @realDonaldTrump. What are you hiding?"
2019-11-26 00:15:00,"JoeBiden","We must get Donald Trump out of the White House. Once we do, we can:

- Combat climate change
- Rebuild a more inclusive middle class
- Protect and build on Obamacare
- Ensure our government works for all Americans — not just the powerful"
2019-11-25 23:31:00,"JoeBiden","I promise you that @DrBiden and I will be the best partners and fiercest advocates in the White House for America’s educators and students. https://t.co/wvI2e6TWb8"
2019-11-25 22:40:00,"JoeBiden","One of my favorite parts of being on the campaign trail is meeting folks across the country and hearing their stories. That's why I want to sit down and have dinner with you—and yes, we can have ice cream for dessert!

Chip in for your chance to win: https://t.co/7gIhLtJOvK https://t.co/dnnpiKOIS5"
2019-11-25 20:50:00,"JoeBiden","We need to face the facts on climate change: it’s already here and it poses an existential threat to our future.
 
There is no time to waste. On day one, I’ll take the bold action necessary to protect our planet for future generations. https://t.co/3OcUfD0v6H"
2019-11-25 18:50:00,"JoeBiden",".@realDonaldTrump, you're a serial liar and the most corrupt president in modern American history. I can hardly wait to take you on. https://t.co/vjEiGWqllR"
2019-11-25 16:39:00,"JoeBiden","Today, I join leaders and activists around the world in recommitting to ending violence against women everywhere. Donald Trump has undermined American leadership — I'll restore it, and work to address gender-based violence in all its forms.  #IDEVAW https://t.co/ip9f6tDwLc"
2019-11-25 00:45:00,"JoeBiden","Our students and educators cannot afford four more years of Donald Trump and Betsy DeVos."
2019-11-24 21:10:00,"JoeBiden","It’s time we remember who we are as Americans: we treat each other with dignity, we leave nobody behind, and we give hate no safe harbor."
2019-11-24 19:56:00,"JoeBiden","Weapons of war have no place in our communities.
 
I’ve successfully taken on the @NRA to ban assault weapons and high-capacity magazines before, and I’ll do it again in the White House. https://t.co/AbTUKdY7Bv"
2019-11-24 02:17:00,"JoeBiden","I’m running for president to build an inclusive middle class where everyone comes along — regardless of race, gender, religion, ethnicity, sexual orientation, or disability."
2019-11-24 01:24:00,"JoeBiden","Four more years of Donald Trump will fundamentally alter the character of this nation. We cannot stand by and watch that happen."
2019-11-24 00:42:00,"JoeBiden","Health care is one of the biggest issues in this election. As president, I will ensure health care is a right, not a privilege — and give everyone the peace of mind they deserve. Read my full plan: https://t.co/ysfLJKi5xY"
2019-11-23 23:34:00,"JoeBiden","Climate change is an existential threat to our planet — we must take action. 

As president, not only will I recommit us to the Paris Agreement — I’ll lead the world to up the ante in addressing our climate emergency. 
https://t.co/VdZQbhS0D7"
2019-11-23 21:08:48,"JoeBiden","Thank you Tom and Christie Vilsack for your support. Together, we will win Iowa and move this country forward. https://t.co/zuZm2sdGvU"
2019-11-23 17:37:00,"JoeBiden","Our hearts go out to the families of Iranian protesters who were killed this past week. Iranians, like people everywhere, have a right to protest peacefully without being brutally attacked by their own government and having the internet shut down for days. The world is watching."
2019-11-23 15:41:00,"JoeBiden","The Trump Administration’s “Infrastructure Weeks” are a joke — but our crumbling roads and bridges are not.

We need a transformational investment in America’s infrastructure and future: https://t.co/hQHA5bqDAA https://t.co/JkONIQrBcA"
2019-11-22 22:25:00,"JoeBiden","Donald Trump is the most corrupt president in modern American history. He has to go. If you agree, chip in $5 to help us make him a one-term president: https://t.co/uUZdOjfTAk"
2019-11-22 21:15:00,"JoeBiden","We’re officially on the ballot in South Carolina! https://t.co/Ij7GWwiMwe"
2019-11-22 19:45:00,"JoeBiden","This election is about who we are and who we want to be. I believe we are a nation that welcomes those fleeing persecution and seeking asylum — not a nation that turns our back on them. https://t.co/qoVGCnGl21"
2019-11-22 19:15:00,"JoeBiden","Corruption is Donald Trump’s middle name."
2019-11-22 18:01:00,"JoeBiden","We need to build an economy that reflects our values.

My administration will reverse the Trump tax cuts for the super-wealthy and corporations. We'll then use that money to build a stronger, more inclusive middle class."
2019-11-22 16:15:00,"JoeBiden","Obamacare was and is a big deal. It saved lives and gave millions peace of mind. We cannot afford to tear it down and start over — we should protect and build on it. https://t.co/34NCSYzoUa"
2019-11-22 01:48:00,"JoeBiden","It’s clear that Donald Trump has abused the power of the presidency. Full stop.

He is the most corrupt president in modern American history."
2019-11-21 23:20:00,"JoeBiden","Campbell is an incredible young man, and I’m proud to have played a small part in his journey. https://t.co/vi1bGh3FjY"
2019-11-21 22:01:00,"JoeBiden","We had a great night at the #DemDebate, but we need your help to keep this momentum going.

Chip in $5 now: https://t.co/gNyw13YQyR https://t.co/TqWHFrM3IK"
2019-11-21 20:45:00,"JoeBiden","Get ready Iowa, I'm heading your way for an eight-day, 18 county “No Malarkey” barnstorm! 
 
Find an event near you: https://t.co/qm53SbYFSZ https://t.co/uTsZVdvgRE"
2019-11-21 19:32:00,"JoeBiden","The White House is not a place for on-the-job training. I'll be ready on day one."
2019-11-21 05:40:00,"JoeBiden","Let’s keep the momentum from tonight’s #DemDebate going. If you’re on #TeamJoe, chip in $5: https://t.co/JVUW2xcEqe. https://t.co/cDFHzXIiaX"
2019-11-21 05:36:37,"JoeBiden","We have to speak out, and speak loudly, about violations of human rights. #DemDebate https://t.co/FeVoveXqzZ"
2019-11-21 05:18:31,"JoeBiden","This is the United States of America. There is not a single thing we have not been able to accomplish once we set our minds to it.

Let's take back this country and lead the world again. #DemDebate https://t.co/te4M9fRGCE"
2019-11-21 04:31:08,"JoeBiden","I just stepped off the #DemDebate stage, where I laid out my bold vision for our future and what's possible if we unite this country.
 
If I made you proud tonight, can you chip in $5 to help power our campaign: https://t.co/c2tnkkgYBj"
2019-11-21 04:27:05,"JoeBiden","That’s all we have! Thanks for tagging along for tonight’s #DemDebate. Make sure to follow @TeamJoe to stay up-to-date on everything happening on the campaign."
2019-11-21 04:26:01,"JoeBiden","We have to fundamentally change the culture of how women are treated in this country. #DemDebate https://t.co/bvrK6yPvcd"
2019-11-21 03:52:24,"JoeBiden","Roe v. Wade is the law of the land. Period.

As president, Joe Biden will stand up to attacks on a woman’s constitutional right to choose and enshrine Roe into federal law. #DemDebate"
2019-11-21 03:46:48,"JoeBiden","""In the United States Senate, I passed more major legislation than everybody on this stage combined."" #DemDebate https://t.co/G8HYd8eFHA"
2019-11-21 03:45:00,"JoeBiden","Over the last few days, there has been a lot of misinformation on where Joe Biden stands when it comes to our marijuana laws. Read the facts below. #DemDebate https://t.co/JEgMfuBgLQ"
2019-11-21 03:37:03,"JoeBiden","25 years ago Joe Biden led the fight to pass the Violence Against Women Act and as president he’s going to build on it. #DemDebate 

https://t.co/UlBIhBCiiC https://t.co/urNJjGEg23"
2019-11-21 03:35:28,"JoeBiden","""It's the Attorney General of the United States — not the president's private attorney."" #DemDebate https://t.co/30yUe3jgCd"
2019-11-21 03:34:05,"JoeBiden","Joe will take on changing the culture on our college campuses that enables sexual violence, building on the #ItsOnUs effort he started with President Obama. #DemDebate  https://t.co/DKraGp9Cmi"
2019-11-21 03:21:49,"JoeBiden","Human rights should be at the core of our engagement with the world--not the periphery. As president, Joe Biden will hold accountable Saudi Arabia, China, and every nation that violates the human rights of their citizens. #DemDebate"
2019-11-21 03:13:03,"JoeBiden","Under President Trump, the North Korean nuclear threat is getting worse, not better. As President, Joe Biden will coordinate closely with our allies and hold China accountable for not putting pressure on North Korea. He'll see Kim Jong Un for what he is — a ruthless tyrant."
2019-11-21 03:03:08,"JoeBiden","More than anything, we need a president who can deliver on climate change. Joe Biden has a proven record of bringing people together to achieve real, lasting solutions — at home and abroad. #DemDebate"
2019-11-21 02:49:53,"JoeBiden","It’s not who we are. We are better than this. #DemDebate https://t.co/Gyo93iKomX"
2019-11-21 02:40:10,"JoeBiden","Joe Biden is a statesman with decades of experience on the world stage who can repair our relationships around the world and is ready to command our armed forces on day one. #DemDebate"
2019-11-21 02:38:18,"JoeBiden","The next president will face a monumental task cleaning up Trump's mess. Joe Biden is the best candidate on the debate stage to immediately get to work restoring America’s place in the world. Because he’s done it before. #DemDebate"
2019-11-21 02:27:55,"JoeBiden","Joe Biden’s health care plan will offer a new choice for Americans: keep your private insurance or choose a public option like Medicare. #DemDebate https://t.co/Zy3E30WjYx"
2019-11-21 02:24:56,"JoeBiden","In a Biden Administration, plans with lower deductibles will become more affordable, coverage will be extended to more Americans, and the roughly 5 million low-income Americans who were denied Medicaid by their governors and/or state legislatures will finally gain coverage."
2019-11-21 02:22:50,"JoeBiden","Let’s lay out the facts: More Americans prefer a public option over Medicare for All. #DemDebate https://t.co/j7K3fRNu92"
2019-11-21 02:21:27,"JoeBiden","Joe Biden has the quickest, most effective plan to achieve universal health care coverage - at 1/30th the cost of Medicare for All. And, he doesn’t get rid of employer-based health care. #DemDebate"
2019-11-21 01:50:29,"JoeBiden","We are fired up and ready for Joe to take the stage at tonight’s #DemDebate! https://t.co/V0iGMuq3yu"
2019-11-21 01:48:04,"JoeBiden","Hey folks, it’s @TeamJoe here! We’ll be taking over Joe’s account tonight to keep you updated on all things #DemDebate. Grab some ice cream and follow along! https://t.co/uXTJmM0dJH"
2019-11-21 01:45:05,"JoeBiden","I’m about to take the stage for tonight’s #DemDebate, so I’m passing the account over to my team. They’ll keep you in the loop throughout the night on everything happening. Follow along here and on @TeamJoe for updates. Tune in to @MSNBC at 9 PM ET to watch live!"
2019-11-21 01:23:23,"JoeBiden","@NRA The fight ahead of us is about more than just having plans. It’s about repairing our soul—and it will take someone with the proven ability to bring people together.

I've done it before—and at tonight's #DemDebate, I'm going to show you why I'm the best candidate to do it again."
2019-11-21 01:21:53,"JoeBiden","@NRA When I talk about the soul of this nation—I’m talking about the values America stands for on the world stage. Values that have been tarnished by Trump.

I’m the only one on tonight's stage ready to rebuild our global reputation and restore our moral leadership on day one."
2019-11-21 01:20:09,"JoeBiden","@NRA When I talk about the soul of this nation—I’m talking about the responsibility we have to our children to take on the threat of climate change.
 
I’m the only one on tonight’s stage who helped secure the Paris Agreement and the largest-ever U.S. investment in clean energy."
2019-11-21 01:18:19,"JoeBiden","When I talk about the soul of this nation—I’m talking about a country where we can look our kids in the eye and tell them: “You will be safe at school.”

I’m the only one on tonight’s stage who has taken on the @NRA and won twice—and I can’t wait to do it again."
